#chunId,bandwidth
-2,25.95760034798086
-1,26.533666529855385
0,24.87480740440006
1,24.745407812278792
2,23.902521766554297
3,23.966399557450174
4,24.71690138512309
5,25.459206883520224
6,26.141980782791563
7,23.99602631164957
8,26.865860711199403
9,24.66109549869679
10,24.973290882064454
11,24.06598540106522
12,21.969699674658823
13,26.10505674545131
14,25.92105487136554
15,24.64834055360223
16,25.08373839653109
17,25.644924022130123
18,23.04681767889182
19,24.338684153317132
20,25.992830849527284
21,23.43213822103844
22,25.366947415208287
23,23.304272744220743
24,25.58303747804191
25,24.955448147128145
26,22.98108523011811
27,26.455924193071464
28,24.081760529002437
29,23.987184453732024
30,25.250711496538678
31,26.435796686785896
32,23.730222726277002
33,25.077099812309964
34,25.536020625413215
35,25.86638200907893
36,25.22055194409653
37,24.541215201145846
38,23.9655122241891
39,25.10767985380797
40,23.65982623501799
41,21.348311895631742
42,25.545699755197084
43,26.129918551357743
44,22.0463344555727
45,23.737836619112578
46,25.773942826256498
47,27.571869337139624
48,25.02599213459426
49,24.08999632346358
50,24.77137944861895
51,26.71859552393523
52,24.19254477609433
53,24.001009991687184
54,24.396570597272458
55,23.80833923967661
56,25.153337894993495
57,27.03084807308695
58,25.403849091395035
59,24.68455812234214
60,24.63523591385557
61,23.046011489129178
62,26.10388722143395
63,24.902703503734
64,24.77440010801172
65,28.991384459806078
66,25.373441135457107
67,24.06026118738102
68,24.46705300474307
69,26.435557136495945
70,25.141588013172207
71,23.20215252710329
72,26.149036168219006
73,24.164819893076256
74,27.341622220271933
75,26.35006008214331
76,24.44084763042656
77,26.60127045216889
78,25.084819388159254
79,26.065967093902774
80,25.605916021618093
81,23.94205418126141
82,24.195562709603173
83,26.28745102197645
84,24.581530834866825
85,24.495439420947505
86,23.80609677581331
87,25.529498831991827
88,27.57815614905393
89,23.66558385718216
90,25.03027432084095
91,26.765275694269285
92,24.900448260942856
93,25.565464745312166
94,23.6720080898164
95,25.53538387150956
96,24.766069668744315
97,26.23216249459983
98,26.48423256445594
99,28.23695455252327
100,25.72454146651697
101,25.40724539572771
102,25.24298037697167
103,24.558542133986638
104,25.423104804327114
105,24.630748237326213
106,25.210576220337018
107,26.64699691950995
108,23.741821793400447
109,26.424848201411308
110,26.64639383417483
111,24.852414341261152
112,22.347681376239258
113,24.240222516131958
114,26.621243183201386
115,24.971414922126396
116,23.75087220963136
117,24.369031348464727
118,26.05077503313069
119,25.683416960251723
120,24.701334876037883
121,24.54146948523164
122,24.510302313695224
123,23.84698726937687
124,27.019219611836803
125,24.597099413485825
126,26.52144815103187
127,26.901645064903065
128,26.24788862268495
129,24.46047460910244
130,25.50466261292076
131,24.969755492011355
132,23.87037267408734
133,25.405449102152005
134,23.526200261050246
135,26.484599235576955
136,24.41922837837701
137,25.25144956984105
138,25.354109839432677
139,24.676368782869904
140,25.733367251844093
141,24.406370429221845
142,26.089121621821555
143,23.317525399691565
144,25.157974474433015
145,27.423661248822857
146,23.749585844243033
147,24.152818786843937
148,25.642384812073644
149,25.224477227424497
150,25.43828762409195
151,25.61148391268458
152,25.793401835702213
153,26.38712480244528
154,25.51227332116064
155,24.698427931726822
156,25.840717126503414
157,27.37485241861902
158,24.834207817021785
159,23.781838369161697
160,26.383850836608715
161,24.849523545058002
162,22.284163067482453
163,26.059277096438027
164,24.330839767557595
165,24.886833397119798
166,25.41497541321127
167,25.238124599723832
168,25.8868147714238
169,24.455642036787697
170,25.641382247720102
171,24.675566653020102
172,25.92351310110938
173,25.769209355016315
174,23.830701622444256
175,26.35747764521879
176,24.33004569360744
177,26.010072247851433
178,25.459109141751675
179,27.297729595993903
180,24.720667522035185
181,24.563354004852254
182,24.975725492640333
183,24.621025271457157
184,25.99992737742756
185,22.979611739454263
186,23.682896976067056
187,23.66524634802601
188,26.18788448996697
189,27.138266715727408
190,24.86943847682816
191,24.788972846012488
192,25.087565203891476
193,26.452347878260237
194,23.840808582261783
195,25.29796122841848
196,26.218997037228036
197,25.626367712424805
198,25.23697702074843
199,26.251307615708928
200,21.620959633750953
201,25.847344149413633
202,24.18240539609072
203,22.71170887892943
204,25.639003249406226
205,26.717073181453696
206,24.828189356715384
207,26.191093184003673
208,27.015347822485808
209,26.643643066980058
210,27.049955661714243
211,25.927659363839865
212,25.09429204862699
213,22.99754273512854
214,24.692421889837565
215,23.94594175585476
216,27.713678396872268
217,24.78014273445958
218,25.154006008480607
219,25.689356720050583
220,25.05450305796557
221,27.11881380053844
222,24.221688297831935
223,25.243259319046555
224,24.071911767877438
225,23.34997186097412
226,24.235288636368395
227,24.953704003689484
228,24.463372219353424
229,24.13447377515768
230,23.242103170410207
231,24.896118034214133
232,23.11909953246125
233,25.950069954612005
234,25.103049691168128
235,23.178060625668838
236,24.61348865368767
237,24.05980449301177
238,25.398968138023974
239,26.67556305752893
240,22.65603441294282
241,25.143782598934273
242,24.7998340055417
243,25.839175095563082
244,25.26649578529711
245,24.060038335326475
246,24.601182580416726
247,24.004967678995637
248,26.345008923248248
249,25.02663956083993
250,27.37648835719126
251,24.924173982731723
252,24.11449154136192
253,23.107857009233967
254,22.74607540468007
255,23.01983007124314
