#chunId,bandwidth
-2,4.124361992443439
-1,3.6859550560219088
0,3.8545725648350264
1,3.950496272889699
2,3.9851133141799906
3,4.124134419510136
4,4.0355402001866505
5,3.7329311282579796
6,4.076039570201193
7,4.1221171490567645
8,4.111958089586208
9,4.216156145110924
10,4.166784430909781
11,4.091836015845687
12,3.9859668577082705
13,3.6678078132968017
14,4.085923643826517
15,4.041537537432622
16,4.054315767439075
17,3.744650284835938
18,3.7837886919183474
19,4.210630570666581
20,3.992088969228669
21,4.136300139474525
22,4.005663675226092
23,4.005951227899149
24,4.1876567611952
25,3.8967910543565254
26,4.019224155388197
27,3.9075449422589914
28,3.913100754513537
29,3.938165575306272
30,4.044426754326743
31,3.9042502756673043
32,4.251151225114704
33,3.8210785395560993
34,3.962625671167728
35,3.912053788345165
36,4.289395576870747
37,4.039310955302315
38,4.206368907893727
39,3.7028879253926057
40,4.0534100531738515
41,4.177926159124687
42,4.016456797855085
43,4.213096075013071
44,3.8965423099799255
45,4.281869488037116
46,4.45977962472385
47,3.927432287912068
48,3.9108994957198457
49,4.29067689542354
50,4.315914429146143
51,3.895427994569346
52,3.9159626365808284
53,3.9436430782278986
54,3.7311098977931447
55,3.81626961070316
56,3.7991718466495863
57,3.846440486979174
58,3.9930630225226436
59,4.046842946507304
60,4.310100098562815
61,3.8003291918522417
62,4.196864479695317
63,3.957202231154898
64,3.9901072580695134
65,4.134963898433321
66,3.77545559568754
67,4.07648194923681
68,4.033290441642611
69,4.09849025280163
70,4.057833728781564
71,4.491060027982179
72,3.872452003149737
73,3.8938006089996366
74,3.8753718947150473
75,3.888904576167949
76,3.8725225745386966
77,4.23780330622151
78,4.284100849597971
79,3.885850741250105
80,3.8335288853791543
81,4.094283111277281
82,3.889555391143806
83,4.126586363551102
84,4.0405846041702596
85,3.6968511770005534
86,4.309501040266012
87,4.359175534619104
88,3.8774422619031226
89,3.922459688012803
90,4.057173078144981
91,4.066891357997405
92,4.131708854534566
93,4.40204090775327
94,3.9646105545011903
95,3.8403405510923094
96,3.7241361543970948
97,3.853813992011616
98,3.9933746054252404
99,4.3589115727035574
100,3.8964777401927657
101,4.04475759032778
102,3.9967154207854496
103,4.237678654689617
104,4.505386485174724
105,3.893826245415936
106,3.9021121114963555
107,4.208832175413814
108,4.136378297925262
109,4.3693414651472064
110,4.116785637065193
111,3.928141581842588
112,4.1181309661384615
113,4.221740716116582
114,4.164096436239473
115,4.10145480622146
116,4.213334937917831
117,4.233859118089135
118,4.276431798207505
119,4.129741977517929
120,3.966576383936629
121,4.029342737286664
122,4.2413017933016715
123,3.836612865802553
124,4.07373466177458
125,3.9213322375345276
126,4.005748964586964
127,4.255690372521459
128,4.03821981360398
129,4.00928730963123
130,3.7280287718040164
131,4.149250713205444
132,4.129096836228215
133,4.432650944661092
134,3.9384443530094
135,4.043830065532788
136,4.049876736742151
137,4.315490655952695
138,3.9809408935226096
139,4.0558043051540675
140,4.121579301943308
141,4.037321824631271
142,3.9107132770898945
143,4.0388179985796615
144,4.214726349971954
145,3.794696940117788
146,4.026593934829375
147,3.8599758370121653
148,4.239009325784968
149,3.695362619043245
150,3.8882156305456825
151,4.075442375012904
152,4.313104805846868
153,3.9868499477854025
154,3.8889600946613605
155,4.376231413888118
156,3.710397219916751
157,3.5602388086759835
158,4.088002890010666
159,3.899589155129478
160,3.7957534365738574
161,4.141671289459871
162,4.04876014275424
163,3.8871842738526543
164,3.743939120265821
165,4.174491465656029
166,4.130040235591732
167,3.9801648272441232
168,4.369327399209533
169,3.7859830467347697
170,3.694894965815052
171,3.861618386023751
172,3.9908827967289002
173,4.0486678898645385
174,3.9517527884287342
175,4.070411079302859
176,3.749692115161911
177,4.288752920814652
178,3.9835697643214862
179,4.2234591663176255
180,4.068545069275541
181,4.091350643830757
182,4.113953456046441
183,4.089541712003463
184,4.1285445519735084
185,4.265830506026486
186,4.039304233940294
187,4.141800751517702
188,3.9820528611425545
189,4.2880234430898945
190,3.864721539588146
191,4.360188086582163
192,3.991968409871131
193,3.7138449795763906
194,4.025620882982158
195,3.863789668505024
196,4.168128709797744
197,3.8694752041395217
198,3.910763313357044
199,3.6220918538108937
200,3.9095387361501848
201,3.5152241346742086
202,3.6832194353028553
203,4.152082931228859
204,4.157160031730166
205,4.085091512356993
206,3.8066047713741575
207,3.990457728771604
208,3.9992794921818864
209,3.7683270621614913
210,4.30067966035343
211,4.175472458115134
212,3.9558071652340674
213,4.0053771677989065
214,4.041676561589511
215,3.591653026315142
216,3.9505645234958804
217,3.8636031504004404
218,3.799675998021017
219,3.943779941422809
220,4.359537305369905
221,4.128168572253402
222,3.8857642020434406
223,4.114516556271232
224,4.279871087317201
225,4.184926736582554
226,4.011926073984035
227,3.8706126444588853
228,4.139644662722718
229,4.07869707708435
230,4.179038644005546
231,4.127034360336394
232,4.209910543063867
233,3.8929529576878865
234,4.2634788131268655
235,4.03951992093848
236,4.415052174525053
237,3.8621624363820866
238,4.34719276063305
239,4.039582156692529
240,3.8697163992771104
241,3.903222833189136
242,3.935930538361136
243,4.084833189280383
244,4.1045670976071
245,3.885259999212284
246,3.9951290815478036
247,4.428454071722372
248,4.345508634020142
249,4.0872647339348065
250,4.00760069563364
251,4.024006265343652
252,4.122703594546083
253,3.795441486960319
254,3.948524692515331
255,3.666283185224482
